Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
2016/5/22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA ESTRELLA DEL SUR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/4/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,LA ESTRELLA DEL SUR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,11001000,1
2016/4/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,LA ESTRADA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/21,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA ESTRADA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,LA ESTANZUELA E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,LA ESTANCIA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/5,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,LA ESTANCIA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/24,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA ESTANCIA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/6,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,LA ESTANCIA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/10,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,LA ESTACIÓN E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/10,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,LA ESTACIÓN E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/6/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,LA ESPERANZA E-4,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA ESPAÑOLA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/4,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA ESMERALDA E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA ESMERALDA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/6,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,LA ESMERALDA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,LA ESMERALDA E-13,URBANA,INSTALACIONES DEL EJERCITO,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO ARMADA/MARINA,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA CUMBRE E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/12,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,LA CONEJERA II ETAPA E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/12,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,LA CONCEPCION E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/6,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,LA CAROLINA SUBA E-11,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA CAROLINA E-1,URBANA,BARES,,,,,,,,,,,,
2016/12/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,LA CAPUCHINA E-3,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,11001000,1
2016/3/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,LA CAPUCHINA E-3,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,LA CAPUCHINA E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/27,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA CANDELARIA E-17,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,11001000,1
2016/3/1,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,LA CABAÑA E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/1,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,LA CABAÑA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/8,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,LA BELLEZA E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/4,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA BELLEZA E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/9,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA AURORA I SECTOR E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/4/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,LA AURORA I SECTOR E-5,URBANA,LOCAL COMERCIAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,LA ANDREA E-5,URBANA,BARES,,,,,,,,,,,,
2016/6/10,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,LA ALAMEDA E-9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,LA ALAMEDA E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,LA ALAMEDA E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/11,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,LA ALAMEDA E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/21,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,LA ALAMEDA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/25,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,KASANDRA E-9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,JUAN XXIII E-2,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/4,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,JUAN REY E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,11001000,1
2016/3/31,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,JUAN REY E-4,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/4/11,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,JUAN PABLO II E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,49,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,11001000,1
2016/4/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,JUAN PABLO II E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,33,FEMENINO,SEPARADO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/27,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,JUAN PABLO II E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/4,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,JUAN JOSÉ RONDON SECTOR LA CASONA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,JUAN JOSE RONDON E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/6/5,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,JUAN JOSÉ RONDON E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/26,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,JUAN JOSÉ RONDON E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/11,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,JOSÉ DOMINGO LAIN E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/11,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,JOSÉ DOMINGO LAIN E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/4/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,JOSE ANTONIO GALAN E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,11001000,1
2016/10/1,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,JOSE ANTONIO GALAN E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/5,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,JOSE ANTONIO GALAN E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,JORGE URIBE BOTERO E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/5,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,JIMÉNEZ DE QUEZADA E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/30,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,JERUSALÉN E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/10,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,JERUSALÉN E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,JERUSALÉN E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/6/12,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,JERUSALÉN E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,ISLANDIA E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/5,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,ISLANDIA E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,59,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/18,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,ISLA DEL SOL E-6,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,ISLA DEL SOL E-6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/6/12,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,INVACION M-19 E-19,URBANA,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,INGLES E-18,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/8,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,INGLES E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/6/23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,INGLES E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,INGLES E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/25,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,HOLANDA E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/1,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,HOLANDA E-7,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/21,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/1,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,62,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,GUACAMAYAS I-II E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/29,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,GUACAMAYAS I-II E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,CASADO,COLOMBIA,PENSIONADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,GUACAMAYAS I-II E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,11001000,1
2016/12/8,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,GUACAMAYAS I-II E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/3,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,GRANCOLOMBIANO I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,GRANCOLOMBIANO I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,GRANADA SUR E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/24,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,GRANADA NORTE E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/4,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,GRANADA E-2,URBANA,APARTAMENTO,CONTUNDENTES,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1
2016/12/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,GRAN YOMASA E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
